mean_pred,aleatoric,epistemic,total_uncertainty
0.0017459432178824313,0.0017422522999438622,6.426002184995862e-07,0.0017428949001623618
0.001657308938901993,0.0016538161728229712,7.46093160057404e-07,0.0016545622659830286
0.003812562304855585,0.00379530258671506,2.724086812118696e-06,0.003798026673527179
0.005835196280069048,0.0057916199596267865,9.526804815329018e-06,0.005801146764442116
0.010560451131874158,0.010434333919391085,1.459408437437214e-05,0.010448928003765456
0.0019278186974551012,0.0019225095845069873,1.5926280178561852e-06,0.0019241022125248434
0.012144412103764556,0.011972884706082806,2.404065233568936e-05,0.011996925358418497
0.033393952688574716,0.03220633650258139,7.24601098265634e-05,0.03227879661240795
0.003548665116063089,0.0035355123392127362,5.597527443896384e-07,0.003536072091957126
0.004292276948968946,0.004270266531901017,3.5867756612782662e-06,0.004273853307562295
0.0044030483344934925,0.004374356037978587,9.305461879019416e-06,0.004383661499857606
0.004127766938533328,0.0041028223145913815,7.906164043099197e-06,0.00411072847863448
0.00944445184635745,0.009339100653467599,1.615352221168466e-05,0.009355254175679284
0.003759195936613724,0.0037409482096112667,4.1161729126038494e-06,0.0037450643825238704
0.00486150746956223,0.004830364180025694,7.509034659926596e-06,0.004837873214685621
0.0033028652363222403,0.0032901136264983943,1.8426910545402386e-06,0.0032919563175529344
0.024072127925946325,0.022758405697115063,0.0007342548859481338,0.023492660583063197
0.0076972361938407894,0.007625132629947759,1.2856118869259122e-05,0.007637988748817018
0.09105844191388349,0.07572203034699906,0.0070447717231003305,0.0827668020700994
0.8339669978317902,0.10601431188252733,0.032451732476693654,0.138466044359221
0.01783713568635423,0.01737171302823611,0.0001472592486247084,0.017518972276860816
0.0024693206488248685,0.0024614220982658473,1.8010060923088228e-06,0.0024632231043581563
0.002382237846387609,0.00237427928333609,2.2835058947573366e-06,0.002376562789230847
0.010509065130653587,0.010339380751791269,5.9243928941998914e-05,0.010398624680733267
